person_id,string,abr,era_prefix_only,string_simp
318,出帝,,,出帝
318,孝武帝,,,孝武帝
4520,武成帝,,,武成帝
16344,孝謙天皇,,,孝谦天皇
16594,忠烈王,,,忠烈王
16595,忠宣王,,,忠亘王
16596,忠肅王,,,忠肃王
16597,忠惠王,,,忠惠王
3731,景皇帝,,,景皇帝
3914,明皇帝,,,明皇帝
3918,武皇帝,,,武皇帝
3917,孝宣皇帝,,,孝亘皇帝
3682,孝閔皇帝,,,孝闵皇帝
321,靜皇帝,,,静皇帝
3860,孝武皇帝,,,孝武皇帝
3853,文皇帝,,,文皇帝
3856,武皇帝,,,武皇帝
3833,前廢皇帝,,,前废皇帝
3734,順皇帝,,,顺皇帝
3732,少皇帝,,,少皇帝
3876,成皇帝,,,成皇帝
3875,穆皇帝,,,穆皇帝
3874,明皇帝,,,明皇帝
3873,元皇帝,,,元皇帝
3872,孝武皇帝,,,孝武皇帝
3871,簡文皇帝,,,简文皇帝
3866,哀皇帝,,,哀皇帝
3667,恭皇帝,,,恭皇帝
3666,安皇帝,,,安皇帝
3665,廢皇帝,,,废皇帝
3664,康皇帝,,,康皇帝
3877,孝惠皇帝,,,孝惠皇帝
3663,愍皇帝,,,愍皇帝
3662,孝懷皇帝,,,孝怀皇帝
3641,武皇帝,,,武皇帝
3737,敬皇帝,,,敬皇帝
3861,武皇帝,,,武皇帝
4356,簡文皇帝,,,简文皇帝
3729,孝懷皇帝,,,孝怀皇帝
3710,昭烈皇帝,,,昭烈皇帝
3854,孝明皇帝,,,孝明皇帝
3837,孝靈皇帝,,,孝灵皇帝
3728,少皇帝,,,少皇帝
3656,孝獻皇帝,,,孝献皇帝
3655,少皇帝,,,少皇帝
3654,孝桓皇帝,,,孝桓皇帝
3653,孝質皇帝,,,孝质皇帝
3652,孝沖皇帝,,,孝冲皇帝
3647,孝順皇帝,,,孝顺皇帝
3646,孝安皇帝,,,孝安皇帝
3645,孝和皇帝,,,孝和皇帝
3644,孝章皇帝,,,孝章皇帝
3643,光武皇帝,,,光武皇帝
2999,殤皇帝,,,殇皇帝
3629,高皇帝,,,高皇帝
3839,孝武皇帝,,,孝武皇帝
3725,孝平皇帝,,,孝平皇帝
3724,孝哀皇帝,,,孝哀皇帝
3723,孝成皇帝,,,孝成皇帝
3708,孝元皇帝,,,孝元皇帝
3634,孝宣皇帝,,,孝亘皇帝
3633,孝昭皇帝,,,孝昭皇帝
3632,孝景皇帝,,,孝景皇帝
3631,孝文皇帝,,,孝文皇帝
3630,孝惠皇帝,,,孝惠皇帝
2946,少皇帝,,,少皇帝
2933,少皇帝,,,少皇帝
4487,孝宣皇帝,,,孝亘皇帝
4486,武皇帝,,,武皇帝
4485,文皇帝,,,文皇帝
4479,廢皇帝,,,废皇帝
4171,文皇帝,,,文皇帝
3746,恭皇帝,,,恭皇帝
311,道武皇帝,,,道武皇帝
4051,太武皇帝,,,太武皇帝
3825,孝明皇帝,,,孝明皇帝
3821,宣武皇帝,,,亘武皇帝
3819,孝文皇帝,,,孝文皇帝
3740,孝莊皇帝,,,孝庄皇帝
316,獻文皇帝,,,献文皇帝
315,文成皇帝,,,文成皇帝
312,明元皇帝,,,明元皇帝
4113,文皇帝,,,文皇帝
3659,元皇帝,,,元皇帝
263,明皇帝,,,明皇帝
7809,孝靜皇帝,,,孝静皇帝
3820,文皇帝,,,文皇帝
3744,廢皇帝,,,废皇帝
320,恭皇帝,,,恭皇帝
7605,高皇帝,,,高皇帝
4361,武皇帝,,,武皇帝
3697,和皇帝,,,和皇帝
3695,明皇帝,,,明皇帝
7153,宣皇帝,,,亘皇帝
15343,聖德神功文武皇帝,,,圣德神功文武皇帝
15346,聖文欽孝皇帝,,,圣文钦孝皇帝
15344,欽明廣孝皇帝,,,钦明广孝皇帝
15350,翼獻莊和皇帝,,,翼献庄和皇帝
15351,光聖仁孝皇帝,,,光圣仁孝皇帝
15345,仁惠宣孝皇帝,,,仁惠亘孝皇帝
15347,睿聖文孝皇帝,,,睿圣文孝皇帝
15308,體天法道極功皇帝,,,体天法道极功皇帝
15316,循道憲仁明功皇帝,,,循道宪仁明功皇帝
15311,憲天敦化寧文皇帝,,,宪天敦化宁文皇帝
15306,至仁應道神功皇帝,,,至仁应道神功皇帝
15305,啓運立極英武皇帝,,,启运立极英武皇帝
15315,紹統同道冠德皇帝,,,绍统同道冠德皇帝
15317,法天備道純德皇帝,,,法天备道纯德皇帝
15319,端文明武景孝皇帝,,,端文明武景孝皇帝
15312,體神合道開德皇帝,,,体神合道开德皇帝
15318,建道備德大功皇帝,,,建道备德大功皇帝
15307,應符稽古成功皇帝,,,应符稽古成功皇帝
15310,紹天法古運德皇帝,,,绍天法古运德皇帝
15309,體乾應曆隆功皇帝,,,体干应历隆功皇帝
15314,受命中興全功皇帝,,,受命中兴全功皇帝
15364,欽天履道英毅皇帝,,,钦天履道英毅皇帝
15357,敬天體道純誠皇帝,,,敬天体道纯诚皇帝
15360,恭仁康定景皇帝,,,恭仁康定景皇帝
15367,崇天契道英睿皇帝,,,崇天契道英睿皇帝
15354,開天行道肇紀皇帝,,,开天行道肇纪皇帝
15362,達天明道純誠皇帝,,,达天明道纯诚皇帝
15358,憲天崇道英明皇帝,,,宪天崇道英明皇帝
15369,紹天繹道剛明皇帝,,,绍天绎道刚明皇帝
15361,繼天凝道顯中皇帝,,,继天凝道显中皇帝
15356,啓天弘道高明皇帝,,,启天弘道高明皇帝
15363,承天達道英肅皇帝,,,承天达道英肃皇帝
15368,達天闡道敦孝皇帝,,,达天阐道敦孝皇帝
15366,範天合道哲肅皇帝,,,范天合道哲肃皇帝
15365,契天隆道淵懿皇帝,,,契天隆道渊懿皇帝
15359,法天立道仁明皇帝,,,法天立道仁明皇帝
15374,敬天昌運建中皇帝,,,敬天昌运建中皇帝
15372,體天隆運定統皇帝,,,体天隆运定统皇帝
15376,受天興運敷化皇帝,,,受天兴运敷化皇帝
15371,應天興國弘德皇帝,,,应天兴国弘德皇帝
15370,承天廣運聖德皇帝,,,承天广运圣德皇帝
15377,效天符運立中皇帝,,,效天符运立中皇帝
15380,同天崇運大中皇帝,,,同天崇运大中皇帝
15378,協天翊運執中皇帝,,,协天翊运执中皇帝
15379,繼天開運受中皇帝,,,继天开运受中皇帝
15373,合天弘運文武皇帝,,,合天弘运文武皇帝
15375,法天隆運至誠皇帝,,,法天隆运至诚皇帝
15337,仁皇帝,,,仁皇帝
15334,文烈皇帝,,,文烈皇帝
15333,武元皇帝,,,武元皇帝
15340,哀皇帝,,,哀皇帝
15335,德宗皇帝,,,德宗皇帝
15338,憲皇帝,,,宪皇帝
16648,感天皇后,,,感天皇后
16650,承天皇后,,,承天皇后
3730,少皇帝,,,少皇帝
3730,廢皇帝,,,废皇帝
3838,明皇帝,,,明皇帝
3733,後廢皇帝,,,后废皇帝
4358,孝元皇帝,,,孝元皇帝
7175,孝明皇帝,,,孝明皇帝
7175,明皇帝,,,明皇帝
7178,孝靖皇帝,,,孝靖皇帝
7178,靖皇帝,,,靖皇帝
4173,煬皇帝,,,炀皇帝
3657,少皇帝,,,少皇帝
3741,節閔皇帝,,,节闵皇帝
3741,前廢皇帝,,,前废皇帝
318,出皇帝,,,出皇帝
318,孝武皇帝,,,孝武皇帝
275,涼悼公張天錫,,,凉悼公张天锡
273,涼哀公公張曜靈,,,凉哀公公张曜灵
3004,秦文王李流,,,秦文王李流
278,武威武王禿髮烏孤,,,武威武王秃发乌孤
279,河西康王禿髮利鹿孤,,,河西康王秃发利鹿孤
1571,西平明公張寔,,,西平明公张实
274,涼敬悼公張玄靚,,,凉敬悼公张玄靓
3657,邵陵厲公曹芳,,,邵陵厉公曹芳
275,涼悼公天錫,,,凉悼公天锡
273,涼哀公公曜靈,,,凉哀公公曜灵
3004,秦文王流,,,秦文王流
278,武威武王烏孤,,,武威武王乌孤
279,河西康王利鹿孤,,,河西康王利鹿孤
1571,西平明公寔,,,西平明公实
274,涼敬悼公玄靚,,,凉敬悼公玄靓
3657,邵陵厲公芳,,,邵陵厉公芳
275,涼公張天錫,,,凉公张天锡
273,涼公張曜靈,,,凉公张曜灵
3736,貞陽侯蕭明,,,贞阳侯萧明
3736,貞陽侯蕭淵明,,,贞阳侯萧渊明
7316,豫章王蕭棟,,,豫章王萧栋
6004,武陵王蕭紀,,,武陵王萧纪
3722,海昏侯劉賀,,,海昏侯刘贺
3004,秦王李流,,,秦王李流
265,梁王劉和,,,梁王刘和
5965,秦王楊浩,,,秦王杨浩
7705,安定王元朗,,,安定王元朗
1345,京兆王元愉,,,京兆王元愉
3696,東昏侯蕭寶卷,,,东昏侯萧宝卷
6414,范陽王高紹義,,,范阳王高绍义
3269,安德王高延宗,,,安德王高延宗
3694,海陵王蕭昭文,,,海陵王萧昭文
3693,鬱林王蕭昭業,,,郁林王萧昭业
7320,涼王李暠,,,凉王李皓
278,武王禿髮烏孤,,,武王秃发乌孤
279,河西王禿髮利鹿孤,,,河西王秃发利鹿孤
4000,獻武皇帝慕容德,,,献武皇帝慕容德
15383,郢王朱友珪,,,郢王朱友珪
3842,秦王劉曜,,,秦王刘曜
1571,西平公張寔,,,西平公张实
3658,高貴鄉公曹髦,,,高贵乡公曹髦
4193,建康公段業,,,建康公段业
4301,海陽王石弘,,,海阳王石弘
270,新興王石祗,,,新兴王石祗
269,義陽王石鑒,,,义阳王石鉴
274,涼公張玄靚,,,凉公张玄靓
5692,越王楊侗,,,越王杨侗
3657,邵陵公曹芳,,,邵陵公曹芳
314,南安王拓拔余,,,南安王拓拔余
314,南安王拓跋余,,,南安王拓跋余
314,南安王托跋余,,,南安王托跋余
314,吳王拓拔余,,,吴王拓拔余
314,吳王拓跋余,,,吴王拓跋余
314,吳王托跋余,,,吴王托跋余
275,涼公天錫,,,凉公天锡
273,涼公曜靈,,,凉公曜灵
3736,貞陽侯明,,,贞阳侯明
3736,貞陽侯淵明,,,贞阳侯渊明
7316,豫章王棟,,,豫章王栋
6004,武陵王紀,,,武陵王纪
3722,海昏侯賀,,,海昏侯贺
3004,秦王流,,,秦王流
265,梁王和,,,梁王和
5965,秦王浩,,,秦王浩
7705,安定王朗,,,安定王朗
1345,京兆王愉,,,京兆王愉
3696,東昏侯寶卷,,,东昏侯宝卷
6414,范陽王紹義,,,范阳王绍义
3269,安德王延宗,,,安德王延宗
3694,海陵王昭文,,,海陵王昭文
3693,鬱林王昭業,,,郁林王昭业
7320,涼王暠,,,凉王皓
278,武王烏孤,,,武王乌孤
279,河西王利鹿孤,,,河西王利鹿孤
4000,獻武皇帝德,,,献武皇帝德
15383,郢王友珪,,,郢王友珪
3842,秦王曜,,,秦王曜
1571,西平公寔,,,西平公实
3658,高貴鄉公髦,,,高贵乡公髦
4193,建康公業,,,建康公业
4301,海陽王弘,,,海阳王弘
270,新興王祗,,,新兴王祗
269,義陽王鑒,,,义阳王鉴
274,涼公玄靚,,,凉公玄靓
5692,越王侗,,,越王侗
3657,邵陵公芳,,,邵陵公芳
314,南安王余,,,南安王余
314,吳王余,,,吴王余
16648,感天后,,,感天后
16650,承天后,,,承天后
3917,宣帝,,,亘帝
3682,閔帝,,,闵帝
3877,惠帝,,,惠帝
3662,懷帝,,,怀帝
4356,文帝,,,文帝
3854,明帝,,,明帝
3837,靈帝,,,灵帝
3656,獻帝,,,献帝
3654,桓帝,,,桓帝
3653,質帝,,,质帝
3652,沖帝,,,冲帝
3647,順帝,,,顺帝
3646,安帝,,,安帝
3645,和帝,,,和帝
3644,章帝,,,章帝
3839,武帝,,,武帝
3725,平帝,,,平帝
3724,哀帝,,,哀帝
3723,成帝,,,成帝
3708,元帝,,,元帝
3634,宣帝,,,亘帝
3633,昭帝,,,昭帝
3632,景帝,,,景帝
3631,文帝,,,文帝
3630,惠帝,,,惠帝
3740,莊帝,,,庄帝
316,獻帝,,,献帝
4358,元帝,,,元帝
275,悼公,,,悼公
273,哀公公,,,哀公公
3025,幽公,,,幽公
3706,高后,,,高后
3001,景帝,,,景帝
3004,文王,,,文王
271,武悼天王,,,武悼天王
3028,安王,,,安王
278,威武王,,,威武王
279,康王,,,康王
1571,明公,,,明公
274,敬悼公,,,敬悼公
3657,厲公,,,厉公
2030,太子劭,,,太子劭
16640,太子旉,,,太子旉
2030,皇太子劭,,,皇太子劭
16640,皇太子旉,,,皇太子旉
3914,世宗明皇帝,,,世宗明皇帝
3918,高祖武皇帝,,,高祖武皇帝
3860,世祖孝武皇帝,,,世祖孝武皇帝
3853,太祖文皇帝,,,太祖文皇帝
3856,高祖武皇帝,,,高祖武皇帝
3874,肅祖明皇帝,,,肃祖明皇帝
3872,烈宗孝武皇帝,,,烈宗孝武皇帝
3641,世祖武皇帝,,,世祖武皇帝
3861,高祖武皇帝,,,高祖武皇帝
3854,顯宗孝明皇帝,,,显宗孝明皇帝
3654,威宗孝桓皇帝,,,威宗孝桓皇帝
3647,敬宗孝順皇帝,,,敬宗孝顺皇帝
3646,恭宗孝安皇帝,,,恭宗孝安皇帝
3645,穆宗孝和皇帝,,,穆宗孝和皇帝
3644,肅宗孝章皇帝,,,肃宗孝章皇帝
3643,世祖光武皇帝,,,世祖光武皇帝
3629,高祖高皇帝,,,高祖高皇帝
3839,世宗孝武皇帝,,,世宗孝武皇帝
3725,元宗孝平皇帝,,,元宗孝平皇帝
3723,統宗孝成皇帝,,,统宗孝成皇帝
3708,高宗孝元皇帝,,,高宗孝元皇帝
3634,中宗孝宣皇帝,,,中宗孝亘皇帝
3631,太宗孝文皇帝,,,太宗孝文皇帝
3635,太祖文明皇帝,,,太祖文明皇帝
3998,烈宗景昭皇帝,,,烈宗景昭皇帝
291,太祖文成皇帝,,,太祖文成皇帝
3703,世祖成武皇帝,,,世祖成武皇帝
3673,中宗昭武皇帝,,,中宗昭武皇帝
3672,烈宗惠愍皇帝,,,烈宗惠愍皇帝
4326,世祖宣昭皇帝,,,世祖亘昭皇帝
3680,太宗高皇帝,,,太宗高皇帝
7866,高祖景明皇帝,,,高祖景明皇帝
4362,太祖武昭皇帝,,,太祖武昭皇帝
3901,高祖文桓皇帝,,,高祖文桓皇帝
4487,高宗孝宣皇帝,,,高宗孝亘皇帝
4486,高祖武皇帝,,,高祖武皇帝
4485,世祖文皇帝,,,世祖文皇帝
4171,高祖文皇帝,,,高祖文皇帝
311,太祖道武皇帝,,,太祖道武皇帝
4051,世祖太武皇帝,,,世祖太武皇帝
3825,肅宗孝明皇帝,,,肃宗孝明皇帝
3821,世宗宣武皇帝,,,世宗亘武皇帝
